Cust_ID,State,Latitude,Longitude,ZipCode
5229-DTFYB,California,32.805518,-117.169052,92111
0104-PPXDV,California,32.697098,-117.116587,92113
5176-LMJXE,California,32.707892,-117.05512,92114
3583-KRKMD,California,32.762506,-117.07245,92115
9069-LGEUL,California,32.825086,-117.199424,92117
7302-ZHMHP,California,32.68674,-117.186612,92118
9571-EDEBV,California,32.802959,-117.027095,92119
3520-FJGCV,California,32.807867,-117.060993,92120
6563-VRERX,California,32.898613,-117.202937,92121
6122-EFVKN,California,32.808814,-117.134694,92123
2805-EDJPQ,California,32.827238,-117.089287,92124
6862-CQUMB,California,32.886925,-117.152162,92126
7156-MXBJE,California,33.017518,-117.118456,92127
6158-HDPXZ,California,33.000269,-117.072093,92128
2863-IMQDR,California,32.957195,-117.202542,92130
5686-CMAWK,California,32.89325,-117.087091,92131
5651-CRHKQ,California,32.677716,-117.047666,92139
8204-YJCLA,California,32.555828,-117.040073,92173
6583-SZVGP,California,33.752938,-116.230055,92203
1708-PBBOA,California,33.936298,-116.849577,92220
8782-LKFPK,California,33.946982,-116.977672,92223
5522-JBWMO,California,33.674583,-114.71612,92225
3597-MVHJT,California,33.03933,-115.191857,92227
9774-NRNAU,California,33.929812,-116.76058,92230
0224-RLWWD,California,32.690654,-115.431225,92231
9967-ATRFS,California,33.143826,-115.497485,92233
3951-NJCVI,California,33.829583,-116.474131,92234
2977-CEBSX,California,33.680031,-116.171678,92236
0177-PXBAT,California,33.889605,-115.257009,92239
2519-ERQOJ,California,33.832799,-116.250973,92241
5876-QMYLD,California,34.137742,-114.36514,92242
2277-AXSDC,California,32.770393,-115.60915,92243
9442-JTWDL,California,32.730583,-115.501083,92249
3067-SVMTC,California,32.858595,-115.662709,92251
5495-GPSRW,California,34.167236,-116.281511,92252
7606-BPHHN,California,33.695532,-116.310571,92253
4742-DRORA,California,33.543835,-115.993906,92254
0111-KLBQG,California,34.097863,-116.594561,92256
4163-NCJAK,California,33.694501,-116.412711,92260
5233-AOZUF,California,33.839989,-116.659215,92262
5973-EJGDP,California,33.745746,-116.514215,92264
1996-DBMUS,California,33.3249,-114.758334,92266
7916-VCCPB,California,34.273872,-114.192901,92267
4686-GEFRM,California,34.201108,-116.593456,92268
5249-QYHEX,California,33.763678,-116.429928,92270
2233-FAGXV,California,33.28156,-115.955541,92275
5605-IYGFG,California,33.849263,-116.382778,92276
7663-ZTEGJ,California,34.17211,-115.769773,92277
3935-TBRZZ,California,34.457829,-116.139589,92278
8111-BKVDS,California,34.264124,-114.717964,92280
2055-SIFSS,California,33.03679,-115.60503,92281
2806-MLNTI,California,33.972293,-116.654195,92282
8734-DKSTZ,California,32.852947,-114.850784,92283
4360-PNRQB,California,34.159534,-116.425984,92284
6152-ONASV,California,34.341737,-116.539416,92285
7781-HVGMK,California,34.559882,-115.637164,92304
2181-UAESM,California,34.1678,-116.86433,92305
6048-NJXHX,California,34.424926,-117.184503,92308
2320-SLKMB,California,35.28952,-116.092214,92309
4980-URKXC,California,35.349241,-116.770281,92310
4376-KFVRS,California,34.965648,-117.001509,92311
5886-VLQVU,California,34.029175,-117.307211,92313
3577-AMVUX,California,34.278967,-116.773825,92314
0771-WLCLA,California,34.242058,-116.89802,92315
5628-RKIFK,California,34.059722,-117.39104,92316
0206-TBWLC,California,33.982787,-117.057627,92320
2937-FTHUR,California,34.255203,-117.175654,92321
1910-FMXJM,California,34.030915,-117.273201,92324
0732-OCQOC,California,36.27688,-117.033326,92328
5168-MSWXT,California,34.9436,-115.287901,92332
1090-ESELR,California,34.274846,-116.937581,92333
8592-PLTMQ,California,34.087558,-117.464096,92335
5760-WRAHC,California,34.136367,-117.460803,92336
8847-GEOOQ,California,34.049671,-117.468896,92337
4785-FCIFB,California,34.067699,-116.903891,92339
8313-NDOIA,California,34.244411,-117.072654,92341
5149-CUZUJ,California,34.757783,-117.33997,92342
0942-KOWSM,California,34.361387,-117.337509,92345
4237-CLSMM,California,34.129677,-117.154277,92346
1452-VOQCH,California,34.983808,-117.239306,92347
4719-UMSIY,California,34.2565,-117.19335,92352
6614-VBEGU,California,34.049315,-117.255974,92354
1480-BKXGA,California,34.103578,-117.04054,92359
2996-XAUVF,California,34.711224,-114.702256,92363
9076-AXYIK,California,35.478736,-115.516984,92364
5968-XQIVE,California,34.89326,-116.505958,92365
8896-RAZCR,California,34.647959,-117.296957,92368
4933-IKULF,California,34.459322,-117.629729,92372
1304-BCCFO,California,34.064073,-117.166158,92374
4104-PVRPS,California,34.109775,-117.378904,92376
3780-DDGSE,California,35.924252,-116.188668,92384
4431-EDMIQ,California,34.243088,-116.830015,92386
0486-LGCCH,California,34.567058,-117.362329,92394
4612-SSVHJ,California,35.013299,-116.834092,92398
5168-MQQCA,California,34.04597,-117.011825,92399
7971-HLVXI,California,34.183286,-117.221722,92404
9094-AZPHK,California,34.142747,-117.300864,92405
3649-JPUGY,California,34.250069,-117.393949,92407
4472-LVYGI,California,34.084909,-117.258107,92408
3552-CTCYF,California,34.122501,-117.320138,92411
6778-YSNIH,California,33.994676,-117.372498,92501
5756-OZRIO,California,33.9108,-117.398153,92504
6579-JPICP,California,33.920907,-117.489426,92505
4134-BSXLX,California,33.976328,-117.319786,92507
0505-SPOOW,California,33.885499,-117.324959,92508
4374-YMUSQ,California,33.655421,-117.391751,92530
4513-CXYIX,California,33.705836,-117.318204,92532
3957-HHLMR,California,33.482243,-116.827173,92536
7803-XOCCZ,California,33.527605,-116.666551,92539
5736-YEJAX,California,33.739415,-116.968339,92543
8981-FJGLA,California,33.734933,-117.044145,92545
1135-LMECX,California,33.88274,-117.224878,92551
4332-MUOEZ,California,33.923149,-117.244933,92553
8535-SFUTN,California,33.907361,-117.109972,92555
8677-HDZEE,California,33.638645,-116.55783,92561
2475-MROZF,California,33.548869,-117.334165,92562
3482-ABPKK,California,33.82769,-117.102244,92567
6705-LXORM,California,33.787298,-117.320676,92570
7531-GQHME,California,33.806708,-117.02007,92582
5174-ITUMV,California,33.796568,-116.924723,92583
4109-CYRBD,California,33.653338,-117.178271,92584
0913-XWSCN,California,33.739412,-117.173334,92585
0750-EBAIU,California,33.475493,-117.219551,92590
8606-CIQUL,California,33.540604,-117.10909,92591
3571-DPYUH,California,33.507255,-117.029473,92592
7601-GNDYK,California,33.617108,-117.253349,92595
0356-OBMAC,California,33.657433,-117.04254,92596
8067-NIOYM,California,33.720359,-117.733655,92602
1403-GYAFU,California,33.688546,-117.788091,92604
4234-XTNEA,California,33.703976,-117.824172,92606
1297-VQDRP,California,33.698728,-117.67768,92610
5348-CAGXB,California,33.680302,-117.833296,92614
0621-HJWXJ,California,33.667145,-117.732135,92618
5844-QVTAT,California,33.716136,-117.752574,92620
8905-IAZPF,California,33.458754,-117.665104,92624
5394-MEITZ,California,33.600987,-117.862734,92625
6859-QNXIQ,California,33.678591,-117.905471,92626
2782-LFZVW,California,33.645672,-117.922613,92627
2866-IKBTM,California,33.477923,-117.705314,92629
7129-AZJDE,California,33.723579,-118.005441,92647
2560-PPCHE,California,33.721917,-118.043237,92649
4676-MQUEA,California,33.570023,-117.773669,92651
8138-EALND,California,33.606899,-117.717854,92653
3580-HYCSP,California,33.744439,-117.98588,92655
1352-HNSAW,California,33.571259,-117.731917,92656
2075-PUEPR,California,33.603282,-117.821841,92657
1982-FEBTD,California,33.634626,-117.874882,92660
5791-KAJFD,California,33.606336,-117.893042,92662
2654-VBVPB,California,33.62251,-117.927024,92663
1154-HYWWO,California,33.429488,-117.609432,92672
2501-XWWTZ,California,33.4725,-117.584273,92673
3716-UVSPD,California,33.521447,-117.602555,92675
6815-ABQFQ,California,33.782346,-117.635263,92676
7343-EOBEU,California,33.529047,-117.701175,92677
3701-SFMUH,California,33.631119,-117.567346,92679
6103-LIANB,California,33.752591,-117.993661,92683
7319-VENRZ,California,33.624654,-117.611733,92688
5846-NEQVZ,California,33.611945,-117.665867,92691
6967-QIQRV,California,33.60693,-117.644253,92692
5781-RFZRP,California,33.569186,-117.640055,92694
0308-IVGOK,California,33.748635,-117.906125,92703
7293-LSCDV,California,33.719869,-117.907063,92704
7025-WCBNE,California,33.766004,-117.786763,92705
5756-JYOJT,California,33.765893,-117.881533,92706
6030-REHUX,California,33.712036,-117.950113,92708
9548-LIGTA,California,33.735802,-117.818805,92780
5150-LJNSR,California,33.738543,-117.785046,92782
8270-RKSAP,California,33.844983,-117.952151,92801
6522-YRBXD,California,33.807864,-117.923782,92802
2640-LYMOV,California,33.818,-117.974404,92804
1423-BMPBQ,California,33.850452,-117.726668,92808
2393-DIVAI,California,33.930199,-117.862898,92821
4568-KNYWR,California,33.879983,-117.895482,92831
8752-IMQOS,California,33.868316,-117.929029,92832
0742-LAFQK,California,33.877639,-117.961212,92833
0795-LAFGP,California,33.902211,-117.914922,92835
0619-OLYUR,California,33.787165,-117.931889,92840
5512-IDZEI,California,33.786738,-117.982564,92841
0459-SPZHJ,California,33.764018,-117.931507,92843
0215-BQKGS,California,33.766476,-117.969795,92844
9244-ZVAPM,California,33.782955,-118.026456,92845
8208-EUMTE,California,33.817473,-117.810462,92861
5172-MIGPM,California,33.828779,-117.848299,92865
1710-RCXUS,California,33.784597,-117.844535,92866
0374-FIUCA,California,33.81859,-117.821288,92867
5839-SUYVZ,California,33.787796,-117.875928,92868
5173-ZXXXL,California,33.792791,-117.789749,92869
1096-ADRUX,California,33.881158,-117.854783,92870
2001-MCUUW,California,33.893823,-117.531446,92879
2731-GJRDG,California,33.918043,-117.617809,92880
4723-BEGSG,California,33.833686,-117.513063,92881
6516-NKQBO,California,33.819385,-117.600213,92882
8672-OAUPW,California,33.762351,-117.488725,92883
8207-DMRVL,California,33.897253,-117.792202,92886
2804-ETQDK,California,34.278697,-119.167798,93004
6689-VRRTK,California,34.227846,-119.079903,93010
7138-GIRSH,California,34.205504,-118.993111,93012
9396-ZSFLL,California,34.441398,-119.513163,93013
6464-KEXXH,California,34.408161,-118.865111,93015
7134-MJPDY,California,34.312945,-118.858169,93021
5240-CAOYT,California,34.404544,-119.302118,93022
4059-IIEBK,California,34.581308,-118.931948,93023
4881-JVQOD,California,34.223244,-119.18012,93030
0516-UXRMT,California,34.156629,-119.117218,93033
4851-BQDNX,California,34.18454,-119.224666,93035
5148-HKFIR,California,34.432843,-118.730106,93040
3003-CMDUU,California,34.402343,-119.094824,93060
5016-IBERQ,California,34.296813,-118.685703,93063
6797-UCJHZ,California,34.269449,-118.768471,93065
2469-DTSGX,California,34.297628,-119.014627,93066
9931-KGHOA,California,34.438581,-119.685368,93103
1775-KWJKQ,California,34.037342,-119.80079,93105
7665-VIGUD,California,34.457541,-119.631072,93108
9411-TPQQV,California,34.406256,-119.726936,93109
7954-MLBUN,California,34.460197,-119.802602,93111
2077-DDHJK,California,34.489983,-120.091246,93117
9574-BOSMD,California,35.116307,-118.817644,93203
4908-XAXAY,California,35.451402,-119.488413,93206
8404-VLQFB,California,35.865795,-118.69759,93207
2391-IPLOP,California,36.04533,-119.532424,93212
3509-GWQGF,California,35.846067,-119.004073,93218
5845-BZZIB,California,34.907911,-119.234281,93222
1140-UKVZG,California,36.29878,-119.201028,93223
5183-SNMJQ,California,34.827662,-118.999073,93225
8100-PNJMH,California,35.735694,-118.738483,93226
7838-LAZFO,California,36.29223,-119.622676,93230
2085-JVGAD,California,36.385818,-119.224243,93235
8095-WANWK,California,35.996923,-120.000951,93239
3030-ZKIWL,California,35.607875,-118.466318,93240
9565-FLVCG,California,35.245035,-118.905553,93241
8755-OGKNA,California,36.444232,-119.718285,93242
2800-VEQXM,California,34.845861,-118.885163,93243
5533-RJFTJ,California,36.303666,-119.825657,93245
0214-JHPFW,California,35.637715,-119.893068,93249
5642-MHDQT,California,35.666886,-119.186717,93250
3088-FVYWK,California,35.38381,-119.730885,93251
9092-GDZKO,California,34.956577,-119.750142,93254
3729-OWRVL,California,35.957019,-119.330928,93256
2324-AALNO,California,36.008958,-118.891593,93257
5760-IFJOZ,California,35.809921,-119.127437,93261
2826-UWHIS,California,36.527243,-118.594938,93262
7501-IWUNG,California,36.245926,-118.693138,93265
4957-TREIR,California,36.175255,-119.813805,93266
7251-LJBQN,California,36.141319,-119.129075,93267
8040-MNRTF,California,35.184837,-119.402525,93268
1536-HBSWP,California,35.939068,-119.043666,93270
5313-FPXWG,California,36.413433,-118.854708,93271
0946-FKYTX,California,36.185471,-119.375243,93274
5076-YVXCM,California,35.316263,-119.402559,93276
8262-COGGB,California,36.303793,-119.375646,93277
6663-JOCQO,California,35.652242,-119.4464,93280
9620-QJREV,California,35.55647,-118.244914,93283
2682-KEVRP,California,36.464635,-119.094348,93286
2480-JZOSN,California,35.710244,-118.881679,93287
0078-XZMHT,California,36.391777,-119.372842,93291
9978-HYCIN,California,35.383937,-119.020428,93301
8338-QIUNR,California,35.339796,-119.023552,93304
1525-LNLOJ,California,35.391733,-118.984109,93305
9450-TRJUU,California,35.449881,-118.841442,93306
1766-GKNMI,California,35.280113,-118.962329,93307
6942-LBFDP,California,35.559617,-118.925185,93308
1456-TWCGB,California,35.342891,-119.064803,93309
7596-ZYWBB,California,35.392599,-119.245341,93312
8329-UTMVM,California,35.140938,-119.051348,93313
3014-WJKSM,California,35.233745,-120.626442,93401
3347-YJZZE,California,35.279984,-120.824288,93402
7929-DMBCV,California,35.176236,-120.483243,93420
9661-JALZV,California,35.453912,-120.69461,93422
5433-KYGHE,California,35.186644,-120.728305,93424
4312-KFRXN,California,35.842889,-121.004862,93426
5575-TPIZQ,California,34.631362,-120.238218,93427
0114-IGABW,California,35.591387,-121.032256,93428
9944-AEXBM,California,34.866032,-120.536546,93429
1853-ARAAQ,California,35.511833,-120.918713,93430
6952-OMNWB,California,35.480896,-120.469476,93432
4697-LUPSU,California,35.120833,-120.61843,93433
8434-VGEQQ,California,34.936,-120.594655,93434
6549-YMFAW,California,34.70434,-120.02609,93441
4950-HKQTE,California,35.369553,-120.763864,93442
6786-OBWQR,California,35.050345,-120.489599,93444
2753-JMMCV,California,35.634222,-120.728341,93446
6621-YOBKI,California,35.996008,-120.85305,93450
1216-JWVUX,California,35.886767,-120.608661,93451
7564-GHCVB,California,35.746484,-121.223355,93452
1173-NOEYG,California,35.303926,-120.256567,93453
7595-EHCDL,California,34.943523,-120.256729,93454
6647-ZEDXT,California,34.818227,-120.418784,93455
2521-NPUZR,California,34.95934,-120.490081,93458
1307-TVUFB,California,34.630356,-120.032564,93460
7503-MIOGA,California,35.634488,-120.293534,93461
4381-MHQDC,California,34.624399,-120.137875,93463
6923-JHPMP,California,35.536115,-120.739231,93465
4018-PPNDW,California,35.151491,-117.927597,93505
1635-FJFCC,California,34.501452,-118.207862,93510
2499-AJYUA,California,37.653947,-118.231443,93512
6919-ELBGL,California,37.245505,-118.062943,93513
3966-HRMZA,California,37.04584,-118.397236,93514
6425-JWTDV,California,34.95703,-117.73045,93516
8405-IGQFX,California,38.184583,-119.286558,93517
8224-IVVPA,California,35.358953,-118.527064,93518
9477-LGWQI,California,36.319181,-117.593053,93522
1410-RSCMR,California,34.966777,-117.961179,93523
3115-CZMZD,California,36.869584,-118.189241,93526
0139-IVFJG,California,36.041315,-118.188235,93527
5730-DBDSI,California,37.730269,-119.055813,93529
0030-FNXPP,California,36.560498,-117.962461,93530
5684-FJVYR,California,34.659579,-118.584212,93532
4013-GUXND,California,34.727529,-118.153098,93534
1266-NZYUI,California,37.890145,-119.184087,93541
7969-FFOWG,California,34.505273,-117.955054,93543
4718-DHSMV,California,34.500091,-117.765862,93544
5175-WLYXL,California,36.590415,-118.073839,93545
7817-OMJNA,California,37.550074,-118.837167,93546
8728-SKJLR,California,36.296851,-117.865469,93549
3137-NYQQI,California,34.536232,-118.082935,93550
7706-DZNKK,California,34.613476,-118.256358,93551
8823-RLPWL,California,34.903052,-118.411251,93560
9505-SQFSW,California,35.073777,-118.652112,93561
3758-CKOQL,California,34.39583,-117.734568,93563
5676-CFLYY,California,37.375816,-119.739935,93601
7521-AFHAB,California,36.991762,-119.242874,93602
0285-INHLN,California,36.64545,-118.924982,93603
5125-CNDSP,California,37.17277,-119.2997,93605
4992-LTJNE,California,36.488056,-120.407691,93608
2202-OUTMO,California,36.5276,-119.865999,93609
0810-BDHAW,California,37.100948,-120.270136,93610
0229-LFJAF,California,36.917652,-119.593757,93611
7131-ZQZNK,California,36.814539,-119.711868,93612
3442-ZHHCC,California,37.212191,-119.749323,93614
5726-CVNYA,California,36.497895,-119.285484,93615
9871-ELEYA,California,36.657462,-119.595293,93616
4257-GAESD,California,36.523619,-119.386868,93618
5173-WXOQV,California,37.045728,-120.630682,93620
2040-OBMLJ,California,36.789213,-119.140338,93621
6286-ZHAOK,California,36.785618,-120.625382,93622
3807-XHCJH,California,37.483535,-119.679414,93623
5671-RQRLP,California,36.625792,-119.672483,93625
8859-AXJZP,California,36.520537,-120.118055,93627
3174-AKMAS,California,36.807595,-118.901544,93628
9926-PJHDQ,California,36.478239,-119.52137,93631
7382-DFJTU,California,37.290606,-119.216328,93634
2798-NYLMZ,California,36.995162,-120.955099,93635
8098-TDCBU,California,37.244307,-119.470256,93643
3551-GAEGL,California,37.648647,-119.231447,93644
4785-NKHCX,California,37.140104,-119.657092,93645
3196-NVXLZ,California,36.633498,-119.298895,93646
