CustomerID,Gender,SeniorCitizen,Partner,Dependents
8329-UTMVM,Male,Yes,No,No
3014-WJKSM,Male,No,Yes,No
3347-YJZZE,Male,No,Yes,Yes
7929-DMBCV,Female,No,Yes,No
9661-JALZV,Female,No,No,No
5433-KYGHE,Female,No,No,Yes
4312-KFRXN,Male,No,Yes,No
5575-TPIZQ,Male,No,No,No
0114-IGABW,Female,No,Yes,No
9944-AEXBM,Male,No,No,No
1853-ARAAQ,Female,No,No,No
6952-OMNWB,Male,Yes,Yes,No
4697-LUPSU,Male,No,Yes,No
8434-VGEQQ,Male,No,Yes,No
6549-YMFAW,Male,Yes,Yes,No
4950-HKQTE,Female,No,No,No
6786-OBWQR,Female,No,Yes,Yes
2753-JMMCV,Male,No,No,No
6621-YOBKI,Male,No,No,No
1216-JWVUX,Male,No,Yes,Yes
7564-GHCVB,Female,No,Yes,No
1173-NOEYG,Female,No,Yes,No
7595-EHCDL,Male,No,Yes,Yes
6647-ZEDXT,Female,No,No,No
2521-NPUZR,Male,No,Yes,No
1307-TVUFB,Male,Yes,No,No
7503-MIOGA,Female,Yes,Yes,No
4381-MHQDC,Female,No,No,No
6923-JHPMP,Female,No,No,No
4018-PPNDW,Female,No,Yes,No
1635-FJFCC,Female,No,No,No
2499-AJYUA,Female,Yes,Yes,No
6919-ELBGL,Male,Yes,Yes,No
3966-HRMZA,Female,Yes,No,No
6425-JWTDV,Male,No,Yes,No
8405-IGQFX,Female,No,No,No
8224-IVVPA,Female,No,No,No
9477-LGWQI,Male,No,Yes,No
1410-RSCMR,Male,No,Yes,Yes
3115-CZMZD,Male,No,No,No
0139-IVFJG,Female,No,Yes,No
5730-DBDSI,Male,No,No,No
0030-FNXPP,Female,No,No,No
5684-FJVYR,Female,No,Yes,No
4013-GUXND,Male,No,No,No
1266-NZYUI,Female,No,Yes,No
7969-FFOWG,Male,No,Yes,No
4718-DHSMV,Female,No,No,No
5175-WLYXL,Male,No,No,No
7817-OMJNA,Male,No,No,No
8728-SKJLR,Male,No,No,No
3137-NYQQI,Male,No,Yes,No
7706-DZNKK,Male,No,No,No
8823-RLPWL,Female,No,Yes,No
9505-SQFSW,Female,No,Yes,Yes
3758-CKOQL,Female,No,Yes,No
5676-CFLYY,Male,No,Yes,No
7521-AFHAB,Female,No,Yes,Yes
0285-INHLN,Male,No,Yes,Yes
5125-CNDSP,Male,No,No,No
4992-LTJNE,Male,No,Yes,No
2202-OUTMO,Female,No,Yes,No
0810-BDHAW,Female,No,Yes,No
0229-LFJAF,Male,No,No,No
7131-ZQZNK,Female,No,Yes,No
3442-ZHHCC,Male,No,No,No
5726-CVNYA,Female,No,Yes,No
9871-ELEYA,Female,No,No,No
4257-GAESD,Female,No,No,No
5173-WXOQV,Male,No,Yes,No
2040-OBMLJ,Male,No,No,No
6286-ZHAOK,Female,No,Yes,Yes
3807-XHCJH,Female,No,Yes,Yes
5671-RQRLP,Female,Yes,Yes,No
8859-AXJZP,Male,No,Yes,No
3174-AKMAS,Female,No,Yes,No
9926-PJHDQ,Female,No,Yes,No
7382-DFJTU,Male,No,No,No
2798-NYLMZ,Male,No,Yes,No
8098-TDCBU,Female,No,Yes,No
3551-GAEGL,Male,No,Yes,No
4785-NKHCX,Male,Yes,No,No
3196-NVXLZ,Female,No,No,No
0036-IHMOT,Female,No,Yes,Yes
4178-EGMON,Male,No,Yes,No
4220-TINQT,Female,No,Yes,No
5318-YKDPV,Male,No,Yes,No
7975-TZMLR,Male,No,No,No
0295-QVKPB,Male,No,No,No
4335-BSMJS,Female,No,No,No
9146-JRIOX,Female,No,Yes,Yes
5337-IIWKZ,Male,No,Yes,Yes
9650-VBUOG,Male,No,Yes,Yes
3487-EARAT,Female,No,Yes,No
2672-TGEFF,Female,No,Yes,Yes
4250-WAROZ,Male,Yes,Yes,Yes
8184-WMOFI,Male,No,Yes,No
6092-QZVPP,Male,No,No,No
4625-LAMOB,Male,No,No,No
0392-BZIUW,Female,No,Yes,No
6549-NNDYT,Female,No,No,No
0422-OHQHQ,Female,No,Yes,No
6916-HIJSE,Female,No,No,No
2316-ESMLS,Female,No,Yes,No
9778-OGKQZ,Male,No,Yes,No
7408-OFWXJ,Female,No,Yes,No
6007-TCTST,Female,No,Yes,Yes
2252-NKNSI,Male,No,No,No
8713-IGZSO,Male,No,No,No
7905-TVXTA,Female,No,No,No
7695-PKLCZ,Female,No,No,No
8374-UULRV,Male,No,No,No
3224-DFQNQ,Female,No,Yes,No
5275-PMFUT,Male,No,Yes,No
4795-UXVCJ,Male,No,No,No
9777-IQHWP,Male,No,Yes,Yes
0979-MOZQI,Male,No,Yes,No
2732-ISEZX,Female,No,No,No
0323-XWWTN,Male,No,No,Yes
1937-OTUKY,Female,No,Yes,No
1573-LGXBA,Male,No,Yes,Yes
1764-VUUMT,Male,No,No,Yes
4713-ZBURT,Male,No,No,Yes
3050-GBUSH,Female,No,No,No
7876-AEHIG,Female,No,No,No
7945-HLKEA,Female,No,No,No
9342-VNIMQ,Male,No,No,No
3523-BRGUW,Male,Yes,No,No
3199-NPKCN,Female,No,Yes,No
5170-PTRKA,Female,No,Yes,No
4661-NJEUX,Male,No,No,No
2123-AGEEN,Female,Yes,No,No
1258-YMZNM,Female,Yes,No,No
0048-LUMLS,Male,No,Yes,Yes
5898-IGSLP,Male,No,Yes,Yes
6259-WJQLC,Male,Yes,No,No
7997-EASSD,Female,No,Yes,No
0730-KOAVE,Male,No,No,No
8975-SKGRX,Male,No,Yes,No
0678-RLHVP,Female,No,No,No
2267-FPIMA,Male,No,Yes,No
1051-GEJLJ,Female,No,No,No
5285-MVEHD,Female,No,Yes,No
0379-DJQHR,Male,No,Yes,No
5543-QDCRY,Male,No,No,No
0297-RBCSG,Male,No,No,No
4694-PHWFW,Female,No,No,Yes
0835-JKADZ,Female,No,No,No
7508-SMHXL,Female,Yes,No,No
3865-YIOTT,Male,No,Yes,Yes
5993-BQHEA,Male,No,No,No
6024-RUGGH,Male,No,Yes,Yes
3956-CJUST,Female,Yes,No,No
4079-WWQQQ,Male,No,No,No
6103-BOCOU,Female,No,No,No
5149-TGWDZ,Female,No,No,No
7471-WNSUF,Male,No,Yes,No
8942-DBMHZ,Male,No,No,No
4301-VVZKA,Male,No,Yes,No
9199-PWQVC,Female,No,Yes,No
4824-GUCBY,Female,Yes,No,No
5393-HJZSM,Female,No,Yes,Yes
0862-PRCBS,Female,No,Yes,Yes
8812-ZRHFP,Female,No,Yes,Yes
5146-CBVOE,Female,No,No,No
0454-OKRCT,Male,No,No,No
5787-KXGIY,Male,No,Yes,No
4198-VFOEA,Female,No,No,No
6630-UJZMY,Female,Yes,Yes,No
5709-LVOEQ,Female,No,Yes,No
2692-AQCPF,Female,No,Yes,No
0347-UBKUZ,Female,No,No,No
0835-DUUIQ,Female,No,No,No
0811-GSDTP,Female,No,No,Yes
7567-ECMCM,Male,No,No,No
6115-ZTBFQ,Female,No,Yes,No
6353-BRMMA,Female,No,Yes,Yes
6231-WFGFH,Male,No,Yes,Yes
9904-EHEVJ,Female,Yes,Yes,Yes
6169-PPETC,Male,No,Yes,Yes
8584-KMVXD,Female,No,No,No
8467-WYNSR,Male,No,No,No
0851-DFJKB,Female,No,No,No
5382-SOYZL,Male,No,No,No
3261-CQXOL,Female,No,Yes,Yes
8388-FYNPZ,Male,No,No,No
4002-BQWPQ,Male,No,No,No
5651-YLPRD,Female,No,Yes,Yes
2826-DXLQO,Male,Yes,Yes,No
4378-BZYFP,Male,No,No,No
9489-UTFKA,Male,Yes,Yes,No
4849-PYRLQ,Female,Yes,No,No
7764-BDPEE,Male,No,No,Yes
3429-IFLEM,Female,No,No,No
5002-GCQFH,Male,No,Yes,No
0556-FJEGU,Male,No,No,No
0604-THJFP,Female,No,Yes,No
5879-SESNB,Female,No,No,No
6461-PPAXN,Female,No,Yes,No
3318-ISQFQ,Female,No,No,No
1106-HRLKZ,Male,No,Yes,Yes
2483-XSSMZ,Female,No,No,No
8165-ZJRNM,Female,No,Yes,Yes
2604-XVDAM,Female,No,No,No
3717-OFRTN,Male,No,No,No
9046-JBFWA,Male,No,No,Yes
3280-NMUVX,Male,No,Yes,No
1206-EHBDD,Female,No,Yes,No
8361-LBRDI,Female,No,No,No
4883-KCPZJ,Female,No,Yes,Yes
9108-EQPNQ,Female,No,Yes,Yes
7277-KAMWT,Male,No,No,No
2545-LXYVJ,Male,No,Yes,No
3234-VKACU,Male,No,No,No
8120-JDCAM,Male,No,Yes,Yes
8917-FAEMR,Female,No,No,No
7047-YXDMZ,Male,No,No,No
2858-EIMXH,Female,Yes,Yes,No
6419-ZTTLE,Male,Yes,Yes,No
0929-HYQEW,Male,No,No,No
6614-YOLAC,Female,No,Yes,No
7426-RHZGU,Male,No,No,No
4065-JJAVA,Female,No,No,No
7649-SIJJF,Male,No,Yes,No
9361-YNQWJ,Female,No,No,No
3748-FVMZZ,Male,No,No,No
9391-TTOYH,Female,No,No,No
1452-XRSJV,Female,No,Yes,Yes
3422-WJOYD,Male,No,Yes,No
8242-SOQUO,Female,Yes,No,No
7460-ITWWP,Female,Yes,Yes,No
7147-AYBAA,Male,No,No,No
7868-TMWMZ,Female,Yes,Yes,No
6732-FZUGP,Female,No,No,No
8329-GWVPJ,Female,No,Yes,Yes
1352-VHKAJ,Male,No,Yes,Yes
2632-TACXW,Female,No,Yes,No
8146-QQKZH,Female,No,Yes,No
1767-CJKBA,Male,No,No,No
6445-TNRXS,Male,No,Yes,Yes
4581-LNWUM,Female,No,No,No
4869-EPIUS,Male,No,Yes,No
1915-OAKWD,Female,No,No,No
7296-PIXQY,Female,No,Yes,Yes
3354-OADJP,Female,No,No,No
3524-WQDSG,Female,No,Yes,Yes
0810-DHDBD,Female,No,No,No
4026-SKKHW,Male,No,No,No
2829-HYVZP,Male,No,No,No
3845-JHAMY,Female,No,Yes,Yes
7013-PSXHK,Female,No,No,No
3486-NPGST,Female,No,No,No
6100-FJZDG,Male,No,Yes,No
4829-ZLJTK,Female,Yes,Yes,No
1730-VFMWO,Female,No,Yes,No
7143-BQIBA,Male,No,No,No
3800-LYTRK,Female,No,No,No
9646-NMHXE,Male,No,Yes,No
7030-NJVDP,Male,No,Yes,No
8883-GRDWQ,Male,Yes,No,No
7771-ZONAT,Male,No,No,No
2111-DWYHN,Male,No,No,No
4194-WHFCB,Female,No,Yes,Yes
4121-AGSIN,Female,No,Yes,No
9845-PEEKO,Female,Yes,No,No
0455-XFASS,Female,No,Yes,Yes
0301-KOBTQ,Male,No,No,No
1751-NCDLI,Male,Yes,Yes,No
4367-NUYAO,Male,No,Yes,Yes
9170-ARBTB,Female,No,Yes,No
7241-AJHFS,Male,No,No,No
4546-FOKWR,Female,No,No,No
9036-CSKBW,Female,No,No,No
5832-TRLPB,Male,No,No,No
8590-YFFQO,Male,No,Yes,No
8659-IOOPU,Female,No,Yes,Yes
1338-CECEE,Male,No,Yes,No
7439-DKZTW,Male,No,No,No
4646-QZXTF,Female,No,Yes,No
9742-XOKTS,Male,No,Yes,Yes
6921-OZMFH,Male,No,Yes,Yes
9578-FOMUK,Male,No,No,Yes
4712-UYOOI,Female,No,Yes,Yes
7722-CVFXN,Male,No,Yes,Yes
8717-VCTXJ,Male,No,No,No
7363-QTBIW,Female,No,Yes,No
4159-NAAIX,Female,No,No,No
0971-QIFJK,Female,No,Yes,No
9397-TZSHA,Female,No,No,No
3391-JSQEW,Male,No,Yes,No
0343-QLUZP,Male,No,No,No
2176-LVPNX,Female,Yes,No,No
3312-UUMZW,Male,No,Yes,No
1271-UODNO,Male,No,No,No
8461-EFQYM,Female,No,No,No
6900-RBKER,Male,No,No,No
6891-JPYFF,Female,No,Yes,Yes
1459-QNFQT,Male,No,Yes,No
1047-NNCBF,Male,No,No,No
3696-XRIEN,Female,No,No,No
0074-HDKDG,Male,No,Yes,No
8791-GFXLZ,Male,No,No,No
9330-DHBFL,Female,No,Yes,No
0098-BOWSO,Male,No,No,No
3452-ABWRL,Male,Yes,No,No
5859-HZYLF,Male,No,Yes,Yes
3156-QLHBO,Male,No,No,Yes
2208-NQBCT,Female,No,Yes,Yes
1779-PWPMG,Female,Yes,Yes,No
6621-NRZAK,Female,No,Yes,Yes
0831-JNISG,Male,No,Yes,Yes
0774-IFUVM,Male,No,Yes,Yes
3082-WQRVY,Male,Yes,Yes,No
9553-DLCLU,Female,No,No,No
1641-BYBTK,Male,No,No,Yes
2460-NGXBJ,Male,Yes,Yes,Yes
2446-ZKVAF,Male,No,Yes,No
3522-CDKHF,Female,No,Yes,No
1430-SFQSA,Male,No,No,No
0411-EZJZE,Female,No,No,No
8807-ARQET,Female,No,No,No
8992-CEUEN,Female,No,No,No
4320-QMLLA,Male,No,No,No
8777-PVYGU,Female,No,Yes,No
8292-ITGYJ,Female,No,Yes,Yes
6870-ZWMNX,Male,No,Yes,No
0621-CXBKL,Female,No,No,No
5268-DSMNQ,Female,Yes,Yes,No
5334-JLAXU,Female,No,Yes,No
6242-MBHPK,Female,Yes,Yes,No
9359-UGBTK,Female,No,No,No
4782-OSFXZ,Female,Yes,Yes,No
6479-OAUSD,Male,No,No,No
7129-ACFOG,Female,No,No,No
4189-NAKJS,Male,No,No,No
5562-BETPV,Male,No,Yes,No
1282-IHQAC,Male,Yes,No,No
9127-FHJBZ,Male,No,Yes,Yes
1641-RQDAY,Female,Yes,Yes,Yes
6994-ORCWG,Female,No,No,No
1346-UFHAX,Female,No,No,No
2933-XEUJM,Female,No,No,No
5461-QKNTN,Male,Yes,Yes,No
4835-YSJMR,Male,No,No,No
3164-YAXFY,Male,No,No,No
0887-WBJVH,Female,No,Yes,No
4660-IRIBM,Male,No,Yes,Yes
7670-ZBPOQ,Female,No,Yes,No
8089-UZWLX,Female,Yes,No,No
0080-OROZO,Female,No,No,No
3916-NRPAP,Male,No,No,No
6807-SIWJI,Male,No,No,No
8221-HVAYI,Male,No,Yes,No
5232-NXPAY,Female,No,No,No
8967-SZQAS,Female,No,No,No
4468-KAZHE,Female,Yes,Yes,No
0455-ENTCR,Male,No,Yes,No
8944-AILEF,Male,No,Yes,No
5542-NKVRU,Female,No,No,No
7126-RBHSD,Female,No,Yes,No
5370-IIVVL,Male,No,No,No
6789-HJBWG,Female,No,No,No
9087-EYCPR,Female,No,No,No
6791-YBNAK,Male,No,Yes,Yes
6077-BDPXA,Female,No,No,No
0013-MHZWF,Female,No,No,Yes
8268-YDIXR,Male,No,Yes,No
4291-SHSBH,Male,No,No,No
6980-IMXXE,Female,No,Yes,Yes
0040-HALCW,Male,No,Yes,Yes
0784-GTUUK,Male,No,Yes,No
2294-DMMUS,Female,No,Yes,Yes
0872-JCPIB,Male,No,No,No
3055-MJDSB,Male,No,No,No
9091-WTUUY,Male,No,Yes,No
7115-IRDHS,Female,No,Yes,No
8496-DMZUK,Male,No,No,No
2040-VZIKE,Female,No,Yes,No
9068-VPWQQ,Male,No,Yes,No
0178-SZBHO,Male,No,Yes,Yes
0384-RVBPI,Male,No,No,No
1299-AURJA,Female,No,Yes,Yes
4525-VZCZG,Male,No,No,Yes
1543-LLLFT,Male,Yes,Yes,No
2788-CJQAQ,Male,No,No,No
0319-QZTCO,Female,No,Yes,Yes
2120-SMPEX,Male,No,No,No
0096-FCPUF,Male,No,No,No
0668-OGMHD,Female,No,Yes,No
6507-ZJSUR,Male,Yes,Yes,No
9408-HRXRK,Female,No,Yes,Yes
5593-SUAOO,Female,No,Yes,Yes
6766-HFKLA,Female,No,Yes,No
7617-EYGLW,Male,No,No,No
9220-ZNKJI,Female,Yes,Yes,No
2226-ICFDO,Female,No,Yes,No
0723-VSOBE,Female,Yes,No,No
5529-GIBVH,Female,No,No,No
9992-UJOEL,Male,No,No,No
4741-WWJQZ,Female,No,Yes,No
6625-UTXEW,Female,No,Yes,No
6244-BESBM,Male,No,Yes,Yes
1004-NOZNR,Male,Yes,No,Yes
1251-STYSZ,Female,Yes,No,No
2612-PHGOX,Male,No,Yes,No
8480-PPONV,Male,No,Yes,Yes
8780-IHCRN,Male,No,Yes,Yes
4598-ZADCK,Female,No,No,No
1257-SXUXQ,Male,No,Yes,Yes
9681-KYGYB,Male,Yes,Yes,No
7182-OVLBJ,Female,No,Yes,Yes
5095-ETBRJ,Female,No,Yes,No
7005-CYUIL,Female,Yes,Yes,No
4821-WQOYN,Female,No,Yes,Yes
4730-AWNAU,Male,No,Yes,No
3452-FLHYD,Male,No,Yes,No
2388-LAESQ,Female,Yes,Yes,No
9531-NSBMR,Female,No,No,No
6260-ONULR,Male,No,No,No
4389-UEFCZ,Female,No,Yes,No
8711-LOBKY,Male,No,Yes,Yes
8985-OOPOS,Female,No,No,No
8800-ZKRFW,Female,No,Yes,Yes
2616-FLVQC,Male,No,No,No
9968-FFVVH,Male,No,No,No
3108-PCCGG,Male,Yes,Yes,No
8390-FESFV,Female,No,No,No
3022-BEXHZ,Male,No,Yes,Yes
6248-TKCQV,Female,No,Yes,No
6729-GDNGC,Female,Yes,No,No
6198-ZFIOJ,Female,No,No,No
5989-OMNJE,Female,No,Yes,No
1291-CUOCY,Male,No,Yes,No
9795-SHUHB,Female,No,Yes,No
3230-IUALN,Female,No,Yes,No
0042-RLHYP,Female,No,Yes,Yes
4945-RVMTE,Female,No,No,No
1866-NXPSP,Female,No,No,No
3941-XTSKM,Male,No,Yes,No
1661-CZBAU,Male,No,No,No
5158-RIVOP,Female,No,Yes,Yes
9788-YTFGE,Male,No,No,No
9277-JOOMO,Female,No,No,No
1907-YLNYW,Male,No,No,No
8947-YRTDV,Male,No,Yes,Yes
3161-ONRWK,Male,No,Yes,No
0114-RSRRW,Female,No,Yes,No
4565-NLZBV,Female,No,Yes,No
6682-VCIXC,Female,No,Yes,No
6475-VHUIZ,Female,No,Yes,No
3910-MRQOY,Female,No,Yes,No
0661-WCQNQ,Male,No,Yes,No
7537-RBWEA,Female,No,No,No
4656-CAURT,Male,No,No,No
0121-SNYRK,Male,No,No,No
3733-LSYCE,Female,No,Yes,No
6265-FRMTQ,Male,No,No,No
1371-DWPAZ,Female,No,Yes,No
2017-CCBLH,Female,No,No,No
7690-KPNCU,Male,No,Yes,No
0536-BGFMZ,Female,No,Yes,No
2293-IJWPS,Female,No,Yes,No
5469-NUJUR,Male,No,No,No
2625-TRCZQ,Female,No,Yes,No
4102-HLENU,Female,No,Yes,No
7266-GSSJX,Male,No,Yes,Yes
7722-VJRQD,Male,No,Yes,No
7073-QETQY,Male,No,Yes,No
5624-RYAMH,Female,No,No,No
0196-JTUQI,Female,No,No,No
7130-YXBRO,Male,No,Yes,No
9272-LSVYH,Male,No,No,No
3084-DOWLE,Female,No,Yes,No
1084-MNSMJ,Female,No,Yes,No
4238-HFHSN,Male,Yes,Yes,No
6250-CGGUN,Male,No,No,No
5478-JJVZK,Female,No,No,No
7596-IIWYC,Female,No,No,No
9793-WECQC,Male,No,No,No
4291-HPAXL,Male,No,No,Yes
8999-YPYBV,Male,No,Yes,No
1839-FBNFR,Female,No,Yes,Yes
3071-MVJCD,Male,No,Yes,No
1697-BCSHV,Female,No,Yes,Yes
0562-KBDVM,Female,No,No,No
1131-SUEKT,Male,No,Yes,Yes
3717-OEAUQ,Male,No,No,No
4538-WNTMJ,Female,No,Yes,No
9432-RUVSL,Female,No,No,No
8060-HIWJJ,Male,No,No,No
7684-XSZIY,Male,No,Yes,Yes
9089-UOWJG,Female,No,Yes,Yes
8039-ACLPL,Female,No,Yes,No
9885-AIBVB,Male,No,Yes,No
1934-MKPXS,Male,No,Yes,No
2592-YKDIF,Female,No,No,No
2272-JKMSI,Female,No,Yes,Yes
8714-CTZJW,Female,No,No,No
3569-EDBPQ,Female,No,No,No
3131-NWVFJ,Female,No,Yes,No
7521-YXVZY,Male,No,No,Yes
2373-NTKOD,Male,No,No,No
1970-KKFWL,Female,No,No,No
9337-SRRNI,Male,No,No,Yes
0895-UADGO,Male,No,No,No
5678-VFNEQ,Female,No,Yes,No
5977-CKHON,Female,No,Yes,Yes
2692-BUCFV,Male,Yes,No,No
1830-GGFNM,Male,No,Yes,Yes
5302-BDJNT,Male,No,No,No
5223-UZAVK,Male,No,No,No
4859-ZSRDZ,Female,No,Yes,No
5651-WYIPH,Female,Yes,No,No
9350-VLHMB,Male,No,Yes,Yes
3498-LZGQZ,Male,No,Yes,Yes
8785-CJSHH,Female,No,Yes,No
3870-SPZSI,Female,No,Yes,Yes
7560-QRBXH,Female,No,No,No
7077-XJMET,Male,No,Yes,No
8752-GHJFU,Male,Yes,Yes,No
6896-SRVYQ,Male,Yes,No,No
4652-ODEVH,Male,No,Yes,Yes
6510-UPNKS,Female,No,No,No
6718-BDGHG,Female,No,Yes,No
9046-DQMTP,Male,No,No,No
6439-LAJXL,Male,No,Yes,No
9052-VKDUW,Female,Yes,Yes,No
1666-JZPZT,Male,No,No,No
5777-KJIRB,Female,No,No,No
7677-SJJJK,Male,No,Yes,No
2480-EJWYP,Female,Yes,Yes,No
3253-HKOKL,Female,No,Yes,Yes
7055-HNEOJ,Male,No,Yes,No
5514-YQENT,Male,No,No,Yes
3211-AAPKX,Male,No,No,No
8445-DNBAE,Male,No,No,Yes
2958-NHPPS,Male,No,No,No
6806-YDEUL,Female,Yes,No,No
1735-XMJVH,Male,No,Yes,Yes
6890-PFRQX,Male,No,No,No
0222-CNVPT,Male,Yes,No,No
5899-OUVKV,Male,No,No,No
8681-ICONS,Male,No,Yes,Yes
1621-YNCJH,Female,No,Yes,No
6362-QHAFM,Male,No,Yes,No
3070-BDOQC,Female,No,No,No
6234-PFPXL,Male,No,Yes,No
9824-QCJPK,Male,No,Yes,No
4283-IVYCI,Male,No,No,No
1866-OBPNR,Male,No,Yes,Yes
8205-MQUGY,Male,No,Yes,Yes
8970-ANWXO,Female,No,No,No
9480-BQJEI,Male,No,No,No
6979-TNDEU,Female,No,No,No
9777-WJJPR,Male,No,Yes,No
9495-SKLKD,Male,No,Yes,Yes
6048-UWKAL,Female,Yes,Yes,No
5067-DGXLL,Male,No,No,No
6281-FKEWS,Female,No,No,No
8898-KASCD,Male,No,No,No
9242-TKFSV,Male,No,Yes,No
9290-SHCMB,Female,Yes,No,No
0743-HNPFG,Female,No,Yes,No
2277-BKJKN,Female,Yes,Yes,No
5035-PGZXH,Female,No,No,No
8695-WDYEA,Male,No,No,No
6543-JXSOO,Female,No,Yes,No
8016-ZMGMO,Female,Yes,Yes,No
8605-ITULD,Female,No,No,No
6416-YJTTB,Male,No,No,No
4472-VESGY,Female,No,Yes,Yes
3195-TQDZX,Male,No,No,No
3128-YOVTD,Female,No,Yes,Yes
1728-CXQBE,Male,Yes,Yes,No
7041-TXQJH,Female,No,No,No
5014-GSOUQ,Male,No,No,No
5724-BIDBU,Male,No,Yes,No
0481-SUMCB,Female,Yes,No,No
1769-GRUIK,Female,No,No,No
8819-WFGGJ,Male,No,Yes,No
7427-AUFPY,Male,No,No,No
2811-POVEX,Female,Yes,Yes,Yes
7898-PDWQE,Male,No,Yes,No
9972-EWRJS,Female,No,Yes,Yes
9314-IJWSQ,Female,No,Yes,Yes
5799-JRCZO,Female,No,No,Yes
1921-KYSAY,Female,No,No,No
6198-RTPMF,Female,No,Yes,No
2924-KHUVI,Male,No,Yes,No
1925-GMVBW,Female,No,No,No
6184-DYUOB,Female,No,Yes,No
9207-ZPANB,Male,No,No,No
9327-QSDED,Male,No,No,No
1656-DRSMG,Female,No,No,No
3012-VFFMN,Female,No,Yes,Yes
2984-AFWNC,Female,No,No,No
0640-YJTPY,Male,No,Yes,Yes
8096-LOIST,Female,No,No,No
9764-REAFF,Female,No,Yes,No
7107-UBYKY,Female,No,Yes,Yes
4881-GQJTW,Male,No,No,No
7876-DNYAP,Female,No,Yes,Yes
7905-NJMXS,Male,Yes,Yes,No
2882-WDTBA,Male,No,Yes,No
2091-GPPIQ,Female,No,Yes,No
5071-FBJFS,Female,No,Yes,Yes
2796-UUZZO,Male,No,Yes,Yes
2429-AYKKO,Male,No,No,No
9798-OPFEM,Female,No,No,No
3794-NFNCH,Male,No,Yes,No
5193-QLVZB,Male,No,No,No
7114-AEOZE,Female,No,No,No
5522-NYKPB,Male,No,Yes,Yes
9957-YODKZ,Male,Yes,Yes,No
6518-KZXCB,Male,No,No,No
2245-ADZFJ,Female,No,Yes,No
7776-QGYJC,Female,No,Yes,Yes
9313-QOLTZ,Male,No,No,No
4672-FOTSD,Male,No,No,No
9818-XQCUV,Female,No,No,No
7338-ERIVA,Male,No,No,No
8259-NFJTV,Female,No,Yes,Yes
3223-DWFIO,Male,Yes,No,No
6968-GMKPR,Female,No,No,No
4751-ERMAN,Male,No,Yes,No
1436-ZMJAN,Female,No,Yes,No
3292-PBZEJ,Male,Yes,No,No
0799-DDIHE,Female,No,Yes,Yes
3070-FNFZQ,Female,No,Yes,Yes
2812-SFXMJ,Male,No,No,Yes
5014-WUQMG,Male,No,Yes,Yes
5312-TSZVC,Female,No,No,No
0993-OSGPT,Female,Yes,Yes,No
7108-DGVUU,Female,Yes,Yes,No
2782-JEEBU,Male,No,No,No
5127-BZENZ,Female,No,Yes,No
2720-FVBQP,Female,No,Yes,Yes
9906-NHHVC,Female,Yes,No,No
4522-XRWWI,Male,No,Yes,No
3766-EJLFL,Female,No,Yes,Yes
5939-SXWHM,Male,No,Yes,Yes
8152-UOBNY,Female,Yes,No,No
7351-KYHQH,Female,Yes,No,No
7643-RCHXS,Female,No,Yes,Yes
8246-SHFGA,Male,No,No,No
0620-XEFWH,Male,No,Yes,Yes
6485-QXWWE,Female,No,No,Yes
7321-VGNKU,Female,No,Yes,No
5327-CNLUQ,Male,No,Yes,No
7552-KEYGT,Male,No,Yes,No
5816-JMLGY,Female,No,Yes,No
2927-QRRQV,Male,No,Yes,No
6265-SXWBU,Male,No,Yes,Yes
7941-RCJOW,Male,No,No,No
6374-NTQLP,Male,Yes,Yes,Yes
2387-KDZQY,Male,No,No,No
3584-WKTTW,Male,No,Yes,No
3399-BMLVW,Male,No,Yes,No
1971-DTCZB,Female,No,Yes,No
3374-PZLXD,Male,No,No,No
3813-DHBBB,Male,No,Yes,No
2812-REYAT,Female,No,Yes,No
6518-PPLMZ,Male,No,Yes,Yes
4939-KYYPY,Male,No,No,No
5930-GBIWP,Male,No,No,No
6022-KOUQO,Female,No,Yes,Yes
2361-UPSND,Female,No,Yes,No
6035-RIIOM,Female,No,No,No
9504-DSHWM,Male,No,No,No
5035-BVCXS,Male,No,No,No
6267-DCFFZ,Female,Yes,Yes,No
3533-UVMOM,Male,No,Yes,No
2439-LYPMQ,Male,Yes,Yes,No
1478-VPOAD,Female,No,No,No
9995-HOTOH,Male,No,Yes,No
2988-PLAHS,Female,No,No,No
1371-OJCEK,Female,No,No,No
4999-IEZLT,Male,No,No,No
8883-ANODQ,Female,No,Yes,Yes
2351-RRBUE,Female,No,Yes,No
5980-BDHPY,Male,No,Yes,No
1498-DQNRX,Female,No,Yes,No
9469-WEJBT,Male,No,Yes,No
2581-VKIRT,Female,No,Yes,No
7426-WEIJX,Male,Yes,Yes,Yes
2851-MMUTZ,Female,No,No,No
3307-TLCUD,Male,No,Yes,No
6625-FLENO,Male,No,Yes,No
2967-MXRAV,Male,No,Yes,No
8189-HBVRW,Female,No,No,No
4163-KIUHY,Male,No,No,No
3500-NSDOA,Male,No,Yes,No
1171-TYKUR,Male,No,Yes,No
3761-FLYZI,Female,Yes,Yes,No
1219-NNDDO,Female,No,No,No
8388-DMKAE,Female,No,No,No
4403-BWPAY,Male,No,No,No
9659-QEQSY,Female,No,No,No
5405-ZMYXQ,Female,No,No,No
1442-OKRJE,Male,No,Yes,Yes
4737-AQCPU,Male,No,Yes,No
2808-CHTDM,Female,No,Yes,Yes
0793-TWELN,Female,No,No,No
